tracking_id FPKM locus gene_id tracking_id
gene:Os01g0134500 16.6157 1:1865026-1866109 gene:Os01g0133766 gene:Os01g0134500
gene:Os01g0133700 0.1341 1:1865454-1866126 gene:Os01g0134700 gene:Os01g0135600
gene:Os01g0133799 0.00342812 1:1865234-1865307 gene:Os01g0133500 gene:Os01g0134700
gene:Os01g0133766 0 1:1888524-1892262 gene:Os01g0134500 gene:Os01g0134800
gene:Os01g0134800 0 1:1906716-1908131 gene:Os01g0134800 gene:Os01g0134850
gene:Os01g0134850 0 1:1906984-1909022 gene:Os01g0134850 gene:Os01g0134900
gene:Os01g0135800 0 1:1934116-1934924 gene:Os01g0134900 gene:Os01g0135000
gene:Os01g0135600 0.857242 1:1928166-1930288 gene:Os01g0135000 gene:Os01g0135800
gene:Os01g0135700 2.67264 1:1931015-1931904 gene:Os01g0135600 gene:Os01g0135700
gene:Os01g0134900 0.126711 1:1912560-1915094 gene:Os01g0135800 gene:Os01g0136000
gene:Os01g0135000 0 1:1914496-1916083 gene:Os01g0135700 gene:Os01g0136050
gene:Os01g0136100 0.576693 1:1948772-1949587 gene:Os01g0136100 gene:Os01g0136100
gene:Os01g0136200 0.408016 1:1951929-1952681 gene:Os01g0136300 gene:Os01g0136300
gene:Os01g0136300 1.38486 1:1955180-1955914 gene:Os01g0136200 gene:Os01g0135900
gene:Os01g0136000 0.135584 1:1944275-1944948 gene:Os01g0136000 gene:Os01g0136200
gene:Os01g0136050 0 1:1944425-1944968 gene:Os01g0136050 gene:Os01g0131600
gene:Os01g0136700 0 1:1970070-1970782 gene:Os01g0136700 gene:Os01g0131450
gene:Os01g0136600 0.815641 1:1971227-1975465 gene:Os01g0136600 gene:Os01g0136600
gene:Os01g0137500 0 1:1977422-1982484 gene:Os01g0135900 gene:Os01g0136700
gene:Os01g0137550 0 1:1977658-1982249 gene:Os01g0137500 gene:Os01g0137800
gene:Os01g0136800 2.76545 1:2014790-2018248 gene:Os01g0137550 gene:Os01g0136800
gene:Os01g0136850 1.72219e-06 1:2015898-2018829 gene:Os01g0136800 gene:Os01g0136850
gene:Os01g0137700 0.0746662 1:1984266-1986150 gene:Os01g0136850 gene:Os01g0137500
gene:Os01g0137750 0.149543 1:1984340-1985008 gene:Os01g0136900 gene:Os01g0137550
gene:Os01g0136900 0.190201 1:1985287-1986316 gene:Os01g0137066 gene:Os01g0136900
gene:Os01g0137066 0.0970582 1:2029670-2034609 gene:Os01g0137232 gene:Os01g0137066
gene:Os01g0137232 0.467105 1:1941011-1941851 gene:Os01g0137800 gene:Os01g0137232
gene:Os01g0137800 0.00691411 1:2023878-2026177 gene:Os01g0138000 gene:Os01g0137875
gene:Os01g0135900 82.9068 1:2024130-2024778 gene:Os01g0137700 gene:Os01g0137950
gene:Os01g0136400 8.50416 1:1957846-1967451 gene:Os01g0137750 gene:Os01g0137700
gene:Os01g0136502 1.68963e-10 1:1966503-1967491 gene:Os01g0137875 gene:Os01g0137750
gene:Os01g0136450 3.05991 1:1961586-1962403 gene:Os01g0137950 gene:Os01g0138000
gene:Os01g0136500 3.84328 1:1962883-1963627 gene:Os01g0136400 gene:Os01g0138600
gene:Os01g0138000 0 1:2042087-2042762 gene:Os01g0136502 gene:Os01g0138500
gene:Os01g0138500 2.24878 1:2063614-2065995 gene:Os01g0136450 gene:Os01g0138800
gene:Os01g0138600 0.335728 1:2059308-2062226 gene:Os01g0136500 gene:Os01g0138400
gene:Os01g0138400 0 1:2071842-2073609 gene:Os01g0138600 gene:Os01g0138451
gene:Os01g0138451 0 1:2036652-2038001 gene:Os01g0138800 gene:Os01g0136400
gene:Os01g0137875 0.409833 1:2037201-2038198 gene:Os01g0138500 gene:Os01g0136502
gene:Os01g0137950 0.0419732 1:2053582-2057636 gene:Os01g0138400 gene:Os01g0136450
gene:Os01g0138800 0.740245 1:2053617-2054336 gene:Os01g0138451 gene:Os01g0136500
gene:Os01g0138100 0 1:1988715-2003083 gene:Os01g0138100 gene:Os01g0138100
gene:Os01g0138232 0 1:1995549-1996857 gene:Os01g0138232 gene:Os01g0138232
gene:Os01g0138350 0.0176904 1:1988796-1996845 gene:Os01g0138350 gene:Os01g0138350
gene:Os01g0138300 0.520077 1:2000723-2003913 gene:Os01g0138300 gene:Os01g0138300
gene:Os01g0137400 0.442291 1:1992243-1997867 gene:Os01g0137400 gene:Os01g0137400
gene:Os01g0137250 3.5836e-06 1:1993552-1994320 gene:Os01g0137250 gene:Os01g0137250
gene:Os01g0137125 0.310265 1:1998851-1999549 gene:Os01g0137125 gene:Os01g0137125
gene:Os01g0137300 0.75817 1:1998871-1999654 gene:Os01g0137300 gene:Os01g0137300
gene:Os01g0137150 0 1:2046145-2053048 gene:Os01g0137150 gene:Os01g0137150
gene:Os01g0137200 0.113357 1:2048614-2049566 gene:Os01g0137200 gene:Os01g0137200
gene:Os01g0137266 0 1:2051040-2052354 gene:Os01g0137266 gene:Os01g0137266
gene:Os01g0137282 0 1:2048716-2052514 gene:Os01g0137282 gene:Os01g0137282
gene:Os01g0139000 0.651834 1:2080111-2081303 gene:Os01g0139000 gene:Os01g0139000
gene:Os01g0139600 0 1:2097191-2100692 gene:Os01g0139600 gene:Os01g0139900
gene:Os01g0139900 0 1:2102112-2102672 gene:Os01g0139700 gene:Os01g0140100
gene:Os01g0139700 0.79571 1:2108960-2109677 gene:Os01g0139900 gene:Os01g0139700
gene:Os01g0140100 0.219835 1:2120488-2122320 gene:Os01g0140100 gene:Os01g0139600
gene:Os01g0140400 0.661671 1:2131012-2137293 gene:Os01g0140400 gene:Os01g0140400
gene:Os01g0140700 0.354966 1:2154325-2155994 gene:Os01g0140700 gene:Os01g0140500
gene:Os01g0140500 25.7048 1:2137799-2138539 gene:Os01g0140500 gene:Os01g0140700
gene:Os01g0141000 2.26177 1:2202277-2203787 gene:Os01g0141000 gene:Os01g0138900
gene:Os01g0139200 22.0324 1:2074794-2077903 gene:Os01g0138900 gene:Os01g0141000
gene:Os01g0138900 88.9586 1:2084489-2087203 gene:Os01g0139200 gene:Os01g0139200
gene:Os01g0141300 0 1:2226408-2229526 gene:Os01g0141300 gene:Os01g0141300
gene:Os01g0141450 0 1:2226815-2229461 gene:Os01g0141450 gene:Os01g0141450
gene:Os01g0141700 3.16801 1:2250837-2255073 gene:Os01g0141700 gene:Os01g0141700
gene:Os01g0141600 14.4019 1:2245731-2250435 gene:Os01g0141900 gene:Os01g0141900
gene:Os01g0141900 7.20033 1:2261500-2266230 gene:Os01g0141600 gene:Os01g0141600
gene:Os01g0141100 62.7859 1:2215661-2222812 gene:Os01g0141100 gene:Os01g0141100
gene:Os01g0141150 1.15266e-17 1:2216129-2222523 gene:Os01g0141150 gene:Os01g0141150
gene:Os01g0142200 7.43001 1:2271162-2273724 gene:Os01g0142200 gene:Os01g0142200
gene:Os01g0142400 0 1:2279101-2279169 gene:Os01g0142400 gene:Os01g0142400
gene:Os01g0142600 0.0514953 1:2292238-2294340 gene:Os01g0142600 gene:Os01g0142300
gene:Os01g0142500 12.0703 1:2281912-2284775 gene:Os01g0142500 gene:Os01g0142100
gene:Os01g0142950 0 1:2338165-2342048 gene:Os01g0142950 gene:Os01g0142600
gene:Os01g0143400 0 1:2361798-2363814 gene:Os01g0143400 gene:Os01g0142500
gene:Os01g0142300 20.4051 1:2350068-2353502 gene:Os01g0143100 gene:Os01g0142950
gene:Os01g0143100 7.67006 1:2266280-2271051 gene:Os01g0142300 gene:Os01g0143400
gene:Os01g0143700 0 1:2372322-2374066 gene:Os01g0143700 gene:Os01g0143100
gene:Os01g0143750 0 1:2372335-2374091 gene:Os01g0143750 gene:Os01g0143700
gene:Os01g0143300 2.11188 1:2275066-2278872 gene:Os01g0143300 gene:Os01g0143750
gene:Os01g0143350 5.97226e-06 1:2357870-2360437 gene:Os01g0143350 gene:Os01g0143300
gene:Os01g0142100 63.7594 1:2358097-2360393 gene:Os01g0142100 gene:Os01g0143350
gene:Os01g0142800 7.79489 1:2377368-2377984 gene:Os01g0143900 gene:Os01g0142800
gene:Os01g0142875 9.31543e-25 1:2374540-2376761 gene:Os01g0143800 gene:Os01g0142875
gene:Os01g0143900 12.7539 1:2294903-2298329 gene:Os01g0142800 gene:Os01g0143900
gene:Os01g0143800 33.0157 1:2296048-2297950 gene:Os01g0142875 gene:Os01g0143800
gene:Os01g0144000 15.8864 1:2378824-2382584 gene:Os01g0144000 gene:Os01g0144000
gene:ENSRNA049450896 0 1:2391022-2391103 gene:ENSRNA049450896 gene:ENSRNA049450896
gene:Os01g0144300 0.317475 1:2388604-2390483 gene:Os01g0144300 gene:Os01g0144300
gene:Os01g0144200 20.3887 1:2386372-2388597 gene:Os01g0144200 gene:Os01g0144100
gene:Os01g0144500 0.240404 1:2400944-2402336 gene:Os01g0144500 gene:Os01g0144200
gene:Os01g0144100 87.2396 1:2383610-2385593 gene:Os01g0144100 gene:Os01g0144500
gene:Os01g0144700 3.47819 1:2414270-2415072 gene:Os01g0144700 gene:Os01g0144700
gene:Os01g0145000 0 1:2422346-2422682 gene:Os01g0144800 gene:Os01g0144340
gene:Os01g0144800 1.2849 1:2406474-2408051 gene:Os01g0145000 gene:Os01g0144380
gene:Os01g0144600 14.6208 1:2416642-2418825 gene:Os01g0144900 gene:Os01g0144600
gene:Os01g0144900 1.1857 1:2403275-2405947 gene:Os01g0144600 gene:Os01g0145000
gene:Os01g0144340 5.53693 1:2434792-2438772 gene:Os01g0144340 gene:Os01g0145200
gene:Os01g0144380 0.149626 1:2391463-2397295 gene:Os01g0144380 gene:Os01g0144800
gene:Os01g0145200 2.7856 1:2393482-2398292 gene:Os01g0145200 gene:Os01g0144900
gene:Os01g0145600 3.54146 1:2453741-2456495 gene:Os01g0145600 gene:Os01g0145600
gene:Os01g0146200 0 1:2500279-2501248 gene:Os01g0146200 gene:Os01g0146200
gene:Os01g0146600 0 1:2530889-2531390 gene:Os01g0146600 gene:Os01g0146600
gene:Os01g0147001 0 1:2550945-2551461 gene:Os01g0146801 gene:Os01g0147001
gene:Os01g0146101 6.12915 1:2488412-2491357 gene:Os01g0147001 gene:Os01g0146101
gene:Os01g0146801 0.0534065 1:2541949-2542484 gene:Os01g0146101 gene:Os01g0146801
gene:Os01g0147400 0.307252 1:2570071-2571010 gene:Os01g0147400 gene:Os01g0147400
gene:Os01g0147250 0.0631717 1:2579564-2583575 gene:Os01g0147700 gene:Os01g0147700
gene:Os01g0147300 1.49212 1:2566662-2569855 gene:Os01g0147250 gene:Os01g0147250
gene:Os01g0147700 5.02644 1:2568050-2570029 gene:Os01g0147300 gene:Os01g0147300
gene:Os01g0147600 0.777403 1:2573048-2577415 gene:Os01g0147600 gene:Os01g0147600
gene:Os01g0147650 0.802848 1:2575171-2575564 gene:Os01g0147650 gene:Os01g0147650
gene:Os01g0147800 0.0408652 1:2584985-2587547 gene:Os01g0147800 gene:Os01g0147800
gene:Os01g0147850 0 1:2585293-2585668 gene:Os01g0147850 gene:Os01g0147850
gene:Os01g0147200 29.5888 1:2560896-2565321 gene:Os01g0147200 gene:Os01g0147200
gene:Os01g0148000 11.1102 1:2599731-2603593 gene:Os01g0148000 gene:Os01g0148000
gene:Os01g0148200 0 1:2629373-2630050 gene:Os01g0148200 gene:Os01g0148200
gene:Os01g0148100 6.43035 1:2613671-2623190 gene:Os01g0148100 gene:Os01g0148100
gene:Os01g0148400 10.3834 1:2632617-2637829 gene:Os01g0148400 gene:Os01g0149200
gene:Os01g0148500 12.0299 1:2605613-2612731 gene:Os01g0149200 gene:Os01g0148500
gene:Os01g0148050 32.7009 1:2669250-2674068 gene:Os01g0148050 gene:Os01g0149350
gene:Os01g0149200 0.00444518 1:2640999-2644665 gene:Os01g0148500 gene:Os01g0148700
gene:Os01g0148700 9.33414 1:2665084-2668967 gene:Os01g0149350 gene:Os01g0149400
gene:Os01g0149350 0.0691403 1:2674413-2674683 gene:Os01g0149400 gene:Os01g0148050
gene:Os01g0149400 8.97943 1:2652647-2655564 gene:Os01g0148700 gene:Os01g0148400
gene:Os01g0149500 0.0760872 1:2681219-2686364 gene:Os01g0149500 gene:Os01g0149500
gene:Os01g0149600 6.6969 1:2686728-2687456 gene:Os01g0149600 gene:Os01g0149600
gene:Os01g0149700 1.67517e-05 1:2688459-2692024 gene:Os01g0149700 gene:Os01g0149700
gene:Os01g0149750 0.0331201 1:2688637-2691961 gene:Os01g0149750 gene:Os01g0149750
gene:Os01g0147900 757.059 1:2589834-2593568 gene:Os01g0147900 gene:Os01g0147900
gene:Os01g0147950 0.0487267 1:2589896-2593567 gene:Os01g0147950 gene:Os01g0147950
gene:Os01g0149900 4.27514 1:2699127-2703491 gene:Os01g0149900 gene:Os01g0149900
gene:Os01g0150100 5.17385 1:2713299-2717425 gene:Os01g0150100 gene:Os01g0150100
gene:Os01g0150400 0 1:2722604-2726163 gene:Os01g0150400 gene:Os01g0150400
gene:Os01g0150800 0.183238 1:2742506-2747439 gene:Os01g0150800 gene:Os01g0150200
gene:Os01g0150500 0 1:2727750-2736707 gene:Os01g0150200 gene:Os01g0150500
gene:Os01g0150700 0.0863379 1:2731395-2736842 gene:Os01g0150500 gene:Os01g0150700
gene:Os01g0150200 8.31088 1:2717835-2721203 gene:Os01g0150700 gene:Os01g0150000
gene:Os01g0150900 0.757545 1:2752143-2761554 gene:Os01g0150900 gene:Os01g0149800
gene:Os01g0150950 0.0241599 1:2753662-2755342 gene:Os01g0150950 gene:Os01g0150800
gene:Os01g0151100 10.379 1:2765778-2768602 gene:Os01g0151100 gene:Os01g0150900
gene:Os01g0150000 73.1214 1:2707623-2711422 gene:Os01g0150000 gene:Os01g0150950
gene:Os01g0149800 821.742 1:2693230-2695079 gene:Os01g0149800 gene:Os01g0151100
gene:Os01g0151500 0.775956 1:2783188-2790377 gene:Os01g0151500 gene:Os01g0151500
gene:Os01g0151400 5.57233 1:2776972-2781723 gene:Os01g0151400 gene:Os01g0151400
gene:Os01g0151600 7.3254 1:2791417-2795857 gene:Os01g0151600 gene:Os01g0151600
gene:Os01g0151900 0.226885 1:2805585-2808152 gene:Os01g0151900 gene:Os01g0151900
gene:Os01g0152500 0.140332 1:2826115-2828930 gene:Os01g0152500 gene:Os01g0152300
gene:Os01g0152300 8.87218 1:2820073-2820744 gene:Os01g0152300 gene:Os01g0152500
gene:Os01g0152600 0.409945 1:2830324-2833623 gene:Os01g0152600 gene:Os01g0152600
gene:Os01g0152700 13.3547 1:2835246-2835730 gene:Os01g0152675 gene:Os01g0152700
gene:Os01g0152675 0 1:2835280-2836233 gene:Os01g0152687 gene:Os01g0152675
gene:Os01g0152687 0 1:2837891-2838171 gene:Os01g0152700 gene:Os01g0152687
gene:Os01g0152000 0.0693121 1:2810312-2815017 gene:Os01g0152000 gene:Os01g0152000
gene:Os01g0152050 0.022145 1:2811497-2819553 gene:Os01g0152050 gene:Os01g0152050
gene:Os01g0152100 0 1:2815147-2816554 gene:Os01g0152100 gene:Os01g0152100
gene:Os01g0152200 0 1:2817649-2818897 gene:Os01g0152200 gene:Os01g0152200
gene:Os01g0152951 0 1:2849159-2851689 gene:Os01g0152951 gene:Os01g0151700
gene:Os01g0152800 0.103127 1:2847553-2848849 gene:Os01g0152950 gene:Os01g0151750
gene:Os01g0152850 1.1464 1:2839933-2843512 gene:Os01g0152800 gene:Os01g0152900
gene:Os01g0152950 2.90641 1:2840036-2843293 gene:Os01g0152850 gene:Os01g0152800
gene:Os01g0152900 29.2238 1:2844502-2845212 gene:Os01g0152900 gene:Os01g0152850
gene:Os01g0151700 51.222 1:2851953-2855225 gene:Os01g0153000 gene:Os01g0152950
gene:Os01g0151750 1.06507 1:2851987-2855214 gene:Os01g0153050 gene:Os01g0152951
gene:Os01g0153000 0.10053 1:2800515-2803701 gene:Os01g0151700 gene:Os01g0153000
gene:Os01g0153050 0 1:2801824-2802125 gene:Os01g0151750 gene:Os01g0153050
gene:Os01g0153100 62.505 1:2857381-2858128 gene:Os01g0153100 gene:Os01g0153100
gene:Os01g0153150 0.0875296 1:2859097-2864539 gene:Os01g0153150 gene:Os01g0153150
gene:Os01g0153275 0.0260453 1:2864725-2867411 gene:Os01g0153275 gene:Os01g0153275
gene:Os01g0153200 2.93348 1:2862773-2863569 gene:Os01g0153200 gene:Os01g0153200
gene:Os01g0153250 0.422563 1:2864275-2867341 gene:Os01g0153250 gene:Os01g0153250
gene:Os01g0153300 67.625 1:2872114-2872826 gene:Os01g0153300 gene:Os01g0153300
gene:Os01g0153800 0 1:2896840-2897944 gene:Os01g0153800 gene:Os01g0153800
gene:Os01g0153900 0 1:2899056-2899947 gene:Os01g0153900 gene:Os01g0153700
gene:Os01g0153500 0 1:2892919-2894707 gene:Os01g0153700 gene:Os01g0153400
gene:Os01g0153550 0 1:2885391-2886301 gene:Os01g0153500 gene:Os01g0153500
gene:Os01g0153600 0 1:2885448-2886073 gene:Os01g0153550 gene:Os01g0153550
gene:Os01g0153625 0 1:2887059-2888434 gene:Os01g0153600 gene:Os01g0153600
gene:Os01g0153700 3.40878 1:2887716-2888430 gene:Os01g0153625 gene:Os01g0153625
gene:Os01g0153400 22.5821 1:2877646-2882523 gene:Os01g0153400 gene:Os01g0153900
gene:Os01g0153950 0 1:2901601-2902192 gene:Os01g0153950 gene:Os01g0153950
gene:Os01g0154000 0 1:2903068-2903970 gene:Os01g0154000 gene:Os01g0154000
gene:Os01g0154100 0 1:2907070-2907926 gene:Os01g0154100 gene:Os01g0154100
gene:Os01g0154300 0 1:2922560-2924802 gene:Os01g0154300 gene:Os01g0154300
gene:Os01g0154600 2.36688 1:2930801-2932886 gene:Os01g0154600 gene:Os01g0154200
gene:Os01g0154200 0 1:2920424-2921321 gene:Os01g0154200 gene:Os01g0154250
gene:Os01g0154250 0 1:2920640-2921282 gene:Os01g0154250 gene:Os01g0154950
gene:Os01g0154500 0 1:2925934-2928765 gene:Os01g0154500 gene:Os01g0154600
gene:Os01g0154550 0.234251 1:2926705-2927875 gene:Os01g0154550 gene:Os01g0155300
gene:Os01g0155000 0 1:2962421-2964972 gene:Os01g0155000 gene:Os01g0155000
gene:Os01g0155300 0 1:2966313-2967346 gene:Os01g0155200 gene:Os01g0155200
gene:Os01g0154950 0.0152663 1:2954509-2956849 gene:Os01g0155300 gene:Os01g0154500
gene:Os01g0155200 0.083417 1:2957165-2958439 gene:Os01g0154950 gene:Os01g0154550
gene:Os01g0155400 12.091 1:2971129-2977009 gene:Os01g0155400 gene:Os01g0155400
gene:Os01g0155500 5.02742 1:2982541-2986094 gene:Os01g0155500 gene:Os01g0155500
gene:Os01g0156000 0 1:3003859-3005728 gene:Os01g0156000 gene:Os01g0156000
gene:Os01g0157200 0 1:3013914-3014751 gene:Os01g0157200 gene:Os01g0157500
gene:Os01g0157400 0 1:3031478-3033009 gene:Os01g0157400 gene:Os01g0155800
gene:Os01g0157500 0 1:2999575-3001139 gene:Os01g0157500 gene:Os01g0156300
gene:Os01g0156300 0.303889 1:3035058-3035716 gene:Os01g0156300 gene:Os01g0157200
gene:Os01g0155800 11.5963 1:3036689-3037397 gene:Os01g0155800 gene:Os01g0157400
gene:Os01g0151200 251.695 1:3037688-3038708 gene:Os01g0157600 gene:Os01g0157600
gene:Os01g0157600 0 1:3039285-3039984 gene:Os01g0157700 gene:Os01g0157700
gene:Os01g0157700 0 1:3041479-3044346 gene:Os01g0157800 gene:Os01g0157800
gene:Os01g0157800 0.567929 1:3044487-3047128 gene:Os01g0155600 gene:Os01g0155600
gene:Os01g0155600 35.1867 1:2986328-2989280 gene:Os01g0157900 gene:Os01g0157900
gene:Os01g0157900 9.52846 1:3052240-3053151 gene:Os01g0158100 gene:Os01g0158100
gene:Os01g0158100 4.36422 1:3047431-3052194 gene:Os01g0158000 gene:Os01g0158400
gene:Os01g0158000 6.14205 1:3058563-3059717 gene:Os01g0158400 gene:Os01g0158200
gene:Os01g0158400 5.25869 1:3079532-3084696 gene:Os01g0158800 gene:Os01g0158000
gene:Os01g0158200 13.6812 1:3054480-3057198 gene:Os01g0158200 gene:Os01g0158800
gene:Os01g0158800 0 1:3060977-3066135 gene:Os01g0158500 gene:Os01g0158566
gene:Os01g0159000 0 1:3061750-3065924 gene:Os01g0158533 gene:Os01g0158600
gene:Os01g0158500 2.21383 1:3091434-3092698 gene:Os01g0159000 gene:Os01g0158500
gene:Os01g0158533 0.0454218 1:3067331-3067968 gene:Os01g0158566 gene:Os01g0158533
gene:Os01g0158566 0.292934 1:3067949-3071237 gene:Os01g0158600 gene:Os01g0159000
gene:Os01g0158600 1.54716 1:3097414-3098160 gene:Os01g0151200 gene:Os01g0159200
gene:Os01g0158900 5.85376 1:3097609-3098332 gene:Os01g0158900 gene:Os01g0159250
gene:Os01g0159200 1.06047 1:3085451-3090887 gene:Os01g0159200 gene:Os01g0158900
gene:Os01g0159250 0.162955 1:3122887-3124051 gene:Os01g0159250 gene:Os01g0151200
gene:Os01g0159600 0 1:3124368-3125331 gene:Os01g0159500 gene:Os01g0159300
gene:Os01g0159500 0.0673406 1:3143600-3146812 gene:Os01g0159600 gene:Os01g0159600
gene:Os01g0159300 18.6574 1:3129055-3130722 gene:Os01g0160200 gene:Os01g0159500
gene:Os01g0160200 0 1:3100293-3105226 gene:Os01g0159800 gene:Os01g0160200
gene:Os01g0159800 0.909567 1:3108116-3113940 gene:Os01g0159300 gene:Os01g0159800
gene:Os01g0159400 9.67284 1:3182138-3185207 gene:Os01g0159400 gene:Os01g0159400
gene:Os01g0160700 0 1:3136319-3140217 gene:Os01g0160700 gene:Os01g0160700
gene:Os01g0161000 0 1:3136503-3140130 gene:Os01g0161000 gene:Os01g0160100
gene:Os01g0160800 0.448401 1:3189116-3190330 gene:Os01g0160800 gene:Os01g0160150
gene:Os01g0160100 1.99846 1:3201219-3204252 gene:Os01g0160100 gene:Os01g0161000
gene:Os01g0160150 6.15876e-08 1:2770141-2774609 gene:Os01g0160150 gene:Os01g0162001
gene:Os01g0162101 0 1:3243673-3244422 gene:Os01g0162001 gene:Os01g0162101
gene:Os01g0162001 0.241731 1:3244944-3245443 gene:Os01g0162101 gene:Os01g0161200
gene:Os01g0162200 6.47739 1:3222099-3226518 gene:Os01g0162200 gene:Os01g0161300
gene:Os01g0162500 0 1:3222302-3225613 gene:Os01g0161200 gene:Os01g0162200
gene:Os01g0161200 1.90217 1:3251425-3252724 gene:Os01g0161300 gene:Os01g0162300
gene:Os01g0161300 3.71713 1:3259515-3262661 gene:Os01g0162400 gene:Os01g0162500
gene:Os01g0162400 3.03521 1:3257943-3258889 gene:Os01g0162500 gene:Os01g0163450
gene:Os01g0163450 0 1:3291240-3293494 gene:Os01g0163450 gene:Os01g0163616
gene:Os01g0163616 0 1:3293851-3294105 gene:Os01g0162300 gene:Os01g0162400
gene:Os01g0162300 12.9318 1:3256821-3257901 gene:Os01g0162701 gene:Os01g0162701
gene:Os01g0162900 0.207583 1:3272799-3274386 gene:Os01g0162800 gene:Os01g0162800
gene:Os01g0163000 3.22884e-07 1:3272838-3276375 gene:Os01g0162900 gene:Os01g0162900
gene:Os01g0162701 1.07797 1:3282976-3284997 gene:Os01g0163000 gene:Os01g0163000
gene:Os01g0162800 0.238136 1:3283265-3286357 gene:Os01g0163616 gene:Os01g0164075
gene:Os01g0164075 0 1:3312669-3313206 gene:Os01g0164075 gene:Os01g0164300
gene:Os01g0164300 0 1:3320450-3321035 gene:Os01g0164300 gene:Os01g0160800
gene:Os01g0164400 13.1381 1:3324234-3327122 gene:Os01g0164400 gene:Os01g0164400
gene:Os01g0164500 4.61166 1:3328571-3331963 gene:Os01g0164500 gene:Os01g0164500
gene:Os01g0164800 0.242833 1:3343530-3355066 gene:Os01g0164800 gene:Os01g0164800
gene:Os01g0164700 5.45132 1:3336249-3343220 gene:Os01g0164700 gene:Os01g0164700
gene:Os01g0165600 0 1:3376591-3377212 gene:Os01g0165600 gene:Os01g0165600
gene:Os01g0165200 1.40877 1:3362000-3367658 gene:Os01g0165800 gene:Os01g0165800
gene:Os01g0165800 3.01854 1:3386765-3390803 gene:Os01g0165200 gene:Os01g0165200
gene:Os01g0165000 3.38826 1:3356382-3361204 gene:Os01g0165000 gene:Os01g0166200
gene:Os01g0165100 0.345863 1:3358533-3360674 gene:Os01g0165100 gene:Os01g0165000
gene:Os01g0166200 0.0499548 1:3401203-3402049 gene:Os01g0166200 gene:Os01g0165100
gene:Os01g0166300 2.25576 1:3402087-3403488 gene:Os01g0166300 gene:Os01g0166400
gene:Os01g0166400 0.0750321 1:3405465-3408694 gene:Os01g0166400 gene:Os01g0166300
gene:Os01g0166500 1.21855 1:3414865-3415943 gene:Os01g0166500 gene:Os01g0166500
gene:Os01g0166100 21.7386 1:3397440-3400487 gene:Os01g0166100 gene:Os01g0166100
gene:Os01g0164600 112.143 1:3439716-3439781 gene:ENSRNA049471191 gene:Os01g0166700
gene:Os01g0164650 0 1:3425793-3429573 gene:Os01g0166800 gene:ENSRNA049471191
gene:Os01g0166700 39.509 1:3431608-3433317 gene:Os01g0167100 gene:Os01g0166800
gene:Os01g0166800 9.01709 1:3445219-3446488 gene:Os01g0167400 gene:Os01g0164600
gene:ENSRNA049471191 0 1:3422372-3425500 gene:Os01g0166700 gene:Os01g0164650
gene:Os01g0167400 2.73585 1:3332951-3336035 gene:Os01g0164600 gene:Os01g0167100
gene:Os01g0167100 5.00753 1:3334869-3335479 gene:Os01g0164650 gene:Os01g0167400
gene:Os01g0167600 0 1:3454881-3456059 gene:Os01g0167600 gene:Os01g0167600
gene:Os01g0167750 0.0377859 1:3465633-3467560 gene:Os01g0167750 gene:Os01g0167750
gene:Os01g0168000 0 1:3478536-3478978 gene:Os01g0168000 gene:Os01g0168000
gene:Os01g0167700 0.709362 1:3456868-3464965 gene:Os01g0167900 gene:Os01g0167700
